user_id,chapter,started,finished,progress_pct
U00200,第6章,1,0,53
U00200,第7章,1,0,0
U00200,第8章,1,0,0
U00200,第9章,1,0,0
U00200,第10章,1,1,100
U00201,第1章,0,0,0
U00201,第2章,0,0,0
U00201,第3章,0,0,0
U00201,第4章,1,0,0
U00201,第5章,1,0,0
U00201,第6章,1,0,0
U00201,第7章,1,0,0
U00201,第8章,1,0,0
U00201,第9章,1,0,0
U00201,第10章,1,0,61
U00202,第1章,1,1,100
U00202,第2章,1,1,100
U00202,第3章,1,1,100
U00202,第4章,1,0,59
U00202,第5章,1,0,0
U00202,第6章,1,0,0
U00202,第7章,1,0,0
U00202,第8章,1,0,0
U00202,第9章,1,0,0
U00202,第10章,1,1,100
U00203,第1章,1,1,100
U00203,第2章,1,1,100
U00203,第3章,1,1,100
U00203,第4章,1,1,100
U00203,第5章,1,1,100
U00203,第6章,1,1,100
U00203,第7章,1,0,26
U00203,第8章,1,0,0
U00203,第9章,1,0,0
U00203,第10章,1,1,100
U00204,第1章,0,0,0
U00204,第2章,1,0,0
U00204,第3章,1,0,0
U00204,第4章,1,0,0
U00204,第5章,1,0,0
U00204,第6章,1,0,0
U00204,第7章,1,0,0
U00204,第8章,1,0,0
U00204,第9章,1,0,0
U00204,第10章,1,0,43
U00205,第1章,0,1,100
U00205,第2章,1,1,100
U00205,第3章,1,1,100
U00205,第4章,1,1,100
U00205,第5章,1,1,100
U00205,第6章,1,1,100
U00205,第7章,1,1,100
U00205,第8章,1,0,77
U00205,第9章,1,0,0
U00205,第10章,1,1,100
U00206,第1章,0,1,100
U00206,第2章,1,1,100
U00206,第3章,1,1,100
U00206,第4章,1,1,100
U00206,第5章,1,1,100
U00206,第6章,1,1,100
U00206,第7章,1,1,100
U00206,第8章,1,1,100
U00206,第9章,1,0,18
U00206,第10章,1,1,100
U00207,第1章,1,0,0
U00207,第2章,1,0,0
U00207,第3章,1,0,0
U00207,第4章,1,0,0
U00207,第5章,1,0,0
U00207,第6章,1,0,0
U00207,第7章,1,0,0
U00207,第8章,1,0,0
U00207,第9章,1,0,0
U00207,第10章,1,0,40
U00208,第1章,0,1,100
U00208,第2章,0,1,100
U00208,第3章,0,1,100
U00208,第4章,1,1,100
U00208,第5章,1,1,100
U00208,第6章,1,0,91
U00208,第7章,1,0,0
U00208,第8章,1,0,0
U00208,第9章,1,0,0
U00208,第10章,1,1,100
U00209,第1章,0,1,100
U00209,第2章,0,1,100
U00209,第3章,0,1,100
U00209,第4章,1,1,100
U00209,第5章,1,1,100
U00209,第6章,1,1,100
U00209,第7章,1,1,100
U00209,第8章,1,0,40
U00209,第9章,1,0,0
U00209,第10章,1,1,100
U00210,第1章,0,1,100
U00210,第2章,0,1,100
U00210,第3章,1,0,93
U00210,第4章,1,0,0
U00210,第5章,1,0,0
U00210,第6章,1,0,0
U00210,第7章,1,0,0
U00210,第8章,1,0,0
U00210,第9章,1,0,0
U00210,第10章,1,1,100
U00211,第1章,0,0,44
U00211,第2章,1,0,0
U00211,第3章,1,0,0
U00211,第4章,1,0,0
U00211,第5章,1,0,0
U00211,第6章,1,0,0
U00211,第7章,1,0,0
U00211,第8章,1,0,0
U00211,第9章,1,0,0
U00211,第10章,1,1,100
U00212,第1章,0,1,100
U00212,第2章,0,1,100
U00212,第3章,0,1,100
U00212,第4章,1,0,51
U00212,第5章,1,0,0
U00212,第6章,1,0,0
U00212,第7章,1,0,0
U00212,第8章,1,0,0
U00212,第9章,1,0,0
U00212,第10章,1,1,100
U00213,第1章,0,1,100
U00213,第2章,0,1,100
U00213,第3章,1,1,100
U00213,第4章,1,0,16
U00213,第5章,1,0,0
U00213,第6章,1,0,0
U00213,第7章,1,0,0
U00213,第8章,1,0,0
U00213,第9章,1,0,0
U00213,第10章,1,1,100
U00214,第1章,1,1,100
U00214,第2章,1,1,100
U00214,第3章,1,1,100
U00214,第4章,1,1,100
U00214,第5章,1,1,100
U00214,第6章,1,1,100
U00214,第7章,1,1,100
U00214,第8章,1,1,100
U00214,第9章,1,0,97
U00214,第10章,1,1,100
U00215,第1章,0,1,100
U00215,第2章,0,1,100
U00215,第3章,1,1,100
U00215,第4章,1,1,100
U00215,第5章,1,0,47
U00215,第6章,1,0,0
U00215,第7章,1,0,0
U00215,第8章,1,0,0
U00215,第9章,1,0,0
U00215,第10章,1,1,100
U00216,第1章,0,1,100
U00216,第2章,0,1,100
U00216,第3章,0,1,100
U00216,第4章,1,1,100
U00216,第5章,1,1,100
U00216,第6章,1,0,65
U00216,第7章,1,0,0
U00216,第8章,1,0,0
U00216,第9章,1,0,0
U00216,第10章,1,1,100
U00217,第1章,0,1,100
U00217,第2章,0,1,100
U00217,第3章,0,1,100
U00217,第4章,1,1,100
U00217,第5章,1,1,100
U00217,第6章,1,0,71
U00217,第7章,1,0,0
U00217,第8章,1,0,0
U00217,第9章,1,0,0
U00217,第10章,1,1,100
U00218,第1章,0,1,100
U00218,第2章,0,1,100
U00218,第3章,1,1,100
U00218,第4章,1,1,100
U00218,第5章,1,1,100
U00218,第6章,1,0,13
U00218,第7章,1,0,0
U00218,第8章,1,0,0
U00218,第9章,1,0,0
U00218,第10章,1,1,100
U00219,第1章,1,1,100
U00219,第2章,1,1,100
U00219,第3章,1,1,100
U00219,第4章,1,0,40
U00219,第5章,1,0,0
U00219,第6章,1,0,0
U00219,第7章,1,0,0
U00219,第8章,1,0,0
U00219,第9章,1,0,0
U00219,第10章,1,1,100
U00220,第1章,0,1,100
U00220,第2章,1,1,100
U00220,第3章,1,1,100
U00220,第4章,1,1,100
U00220,第5章,1,1,100
U00220,第6章,1,1,100
U00220,第7章,1,0,30
U00220,第8章,1,0,0
U00220,第9章,1,0,0
U00220,第10章,1,1,100
U00221,第1章,0,0,0
U00221,第2章,0,0,0
U00221,第3章,1,0,0
U00221,第4章,1,0,0
U00221,第5章,1,0,0
U00221,第6章,1,0,0
U00221,第7章,1,0,0
U00221,第8章,1,0,0
U00221,第9章,1,0,0
U00221,第10章,1,0,59
U00222,第1章,0,1,100
U00222,第2章,0,1,100
U00222,第3章,1,1,100
U00222,第4章,1,1,100
U00222,第5章,1,1,100
U00222,第6章,1,1,100
U00222,第7章,1,1,100
U00222,第8章,1,1,100
U00222,第9章,1,0,15
U00222,第10章,1,1,100
U00223,第1章,0,1,100
U00223,第2章,0,1,100
U00223,第3章,0,1,100
U00223,第4章,1,1,100
U00223,第5章,1,1,100
U00223,第6章,1,1,100
U00223,第7章,1,0,34
U00223,第8章,1,0,0
U00223,第9章,1,0,0
U00223,第10章,1,1,100
U00224,第1章,0,0,57
U00224,第2章,1,0,0
U00224,第3章,1,0,0
U00224,第4章,1,0,0
U00224,第5章,1,0,0
U00224,第6章,1,0,0
U00224,第7章,1,0,0
U00224,第8章,1,0,0
U00224,第9章,1,0,0
U00224,第10章,1,1,100
U00225,第1章,0,0,31
U00225,第2章,1,0,0
U00225,第3章,1,0,0
U00225,第4章,1,0,0
U00225,第5章,1,0,0
U00225,第6章,1,0,0
U00225,第7章,1,0,0
U00225,第8章,1,0,0
U00225,第9章,1,0,0
U00225,第10章,1,1,100
U00226,第1章,0,1,100
U00226,第2章,0,1,100
U00226,第3章,1,1,100
U00226,第4章,1,1,100
U00226,第5章,1,1,100
U00226,第6章,1,1,100
U00226,第7章,1,1,100
U00226,第8章,1,1,100
U00226,第9章,1,0,18
U00226,第10章,1,1,100
U00227,第1章,1,1,100
U00227,第2章,1,1,100
U00227,第3章,1,1,100
U00227,第4章,1,1,100
U00227,第5章,1,1,100
U00227,第6章,1,1,100
U00227,第7章,1,0,12
U00227,第8章,1,0,0
U00227,第9章,1,0,0
U00227,第10章,1,1,100
U00228,第1章,0,1,100
U00228,第2章,1,1,100
U00228,第3章,1,0,6
U00228,第4章,1,0,0
U00228,第5章,1,0,0
U00228,第6章,1,0,0
U00228,第7章,1,0,0
U00228,第8章,1,0,0
U00228,第9章,1,0,0
U00228,第10章,1,1,100
U00229,第1章,1,1,100
U00229,第2章,1,1,100
U00229,第3章,1,1,100
U00229,第4章,1,1,100
U00229,第5章,1,0,37
U00229,第6章,1,0,0
U00229,第7章,1,0,0
U00229,第8章,1,0,0
U00229,第9章,1,0,0
U00229,第10章,1,1,100
U00230,第1章,0,1,100
U00230,第2章,0,1,100
U00230,第3章,1,1,100
U00230,第4章,1,0,49
U00230,第5章,1,0,0
U00230,第6章,1,0,0
U00230,第7章,1,0,0
U00230,第8章,1,0,0
U00230,第9章,1,0,0
U00230,第10章,1,1,100
U00231,第1章,0,1,100
U00231,第2章,0,1,100
U00231,第3章,0,1,100
U00231,第4章,1,1,100
U00231,第5章,1,1,100
U00231,第6章,1,1,100
U00231,第7章,1,0,78
U00231,第8章,1,0,0
U00231,第9章,1,0,0
U00231,第10章,1,1,100
U00232,第1章,0,1,100
U00232,第2章,1,1,100
U00232,第3章,1,1,100
U00232,第4章,1,1,100
U00232,第5章,1,1,100
U00232,第6章,1,1,100
U00232,第7章,1,1,100
U00232,第8章,1,1,100
U00232,第9章,1,0,53
U00232,第10章,1,1,100
U00233,第1章,0,1,100
U00233,第2章,0,0,31
U00233,第3章,0,0,0
U00233,第4章,1,0,0
U00233,第5章,1,0,0
U00233,第6章,1,0,0
U00233,第7章,1,0,0
U00233,第8章,1,0,0
U00233,第9章,1,0,0
U00233,第10章,1,1,100
U00234,第1章,1,1,100
U00234,第2章,1,1,100
U00234,第3章,1,1,100
U00234,第4章,1,1,100
U00234,第5章,1,1,100
U00234,第6章,1,1,100
U00234,第7章,1,1,100
U00234,第8章,1,0,20
U00234,第9章,1,0,0
U00234,第10章,1,1,100
U00235,第1章,0,1,100
U00235,第2章,0,1,100
U00235,第3章,0,1,100
U00235,第4章,1,1,100
U00235,第5章,1,1,100
U00235,第6章,1,1,100
U00235,第7章,1,1,100
U00235,第8章,1,1,100
U00235,第9章,1,0,41
U00235,第10章,1,1,100
U00236,第1章,0,0,0
U00236,第2章,1,0,0
U00236,第3章,1,0,0
U00236,第4章,1,0,0
U00236,第5章,1,0,0
U00236,第6章,1,0,0
U00236,第7章,1,0,0
U00236,第8章,1,0,0
U00236,第9章,1,0,0
U00236,第10章,1,0,73
U00237,第1章,1,0,0
U00237,第2章,1,0,0
U00237,第3章,1,0,0
U00237,第4章,1,0,0
U00237,第5章,1,0,0
U00237,第6章,1,0,0
U00237,第7章,1,0,0
U00237,第8章,1,0,0
U00237,第9章,1,0,0
U00237,第10章,1,0,92
U00238,第1章,0,1,100
U00238,第2章,1,1,100
U00238,第3章,1,1,100
U00238,第4章,1,1,100
U00238,第5章,1,1,100
U00238,第6章,1,1,100
U00238,第7章,1,0,40
U00238,第8章,1,0,0
U00238,第9章,1,0,0
U00238,第10章,1,1,100
U00239,第1章,0,1,100
U00239,第2章,0,1,100
U00239,第3章,1,1,100
U00239,第4章,1,1,100
U00239,第5章,1,1,100
U00239,第6章,1,1,100
U00239,第7章,1,1,100
U00239,第8章,1,1,100
U00239,第9章,1,0,24
U00239,第10章,1,1,100
U00240,第1章,1,1,100
U00240,第2章,1,1,100
U00240,第3章,1,0,97
U00240,第4章,1,0,0
U00240,第5章,1,0,0
U00240,第6章,1,0,0
U00240,第7章,1,0,0
U00240,第8章,1,0,0
U00240,第9章,1,0,0
U00240,第10章,1,1,100
U00241,第1章,0,1,100
U00241,第2章,0,0,20
U00241,第3章,0,0,0
U00241,第4章,1,0,0
U00241,第5章,1,0,0
U00241,第6章,1,0,0
U00241,第7章,1,0,0
U00241,第8章,1,0,0
U00241,第9章,1,0,0
U00241,第10章,1,1,100
U00242,第1章,0,1,100
U00242,第2章,1,1,100
U00242,第3章,1,0,63
U00242,第4章,1,0,0
U00242,第5章,1,0,0
U00242,第6章,1,0,0
U00242,第7章,1,0,0
U00242,第8章,1,0,0
U00242,第9章,1,0,0
U00242,第10章,1,1,100
U00243,第1章,0,1,100
U00243,第2章,0,1,100
U00243,第3章,1,1,100
U00243,第4章,1,1,100
U00243,第5章,1,0,65
U00243,第6章,1,0,0
U00243,第7章,1,0,0
U00243,第8章,1,0,0
U00243,第9章,1,0,0
U00243,第10章,1,1,100
U00244,第1章,1,1,100
U00244,第2章,1,1,100
U00244,第3章,1,1,100
U00244,第4章,1,1,100
U00244,第5章,1,1,100
U00244,第6章,1,0,59
U00244,第7章,1,0,0
U00244,第8章,1,0,0
U00244,第9章,1,0,0
U00244,第10章,1,1,100
U00245,第1章,1,1,100
U00245,第2章,1,1,100
U00245,第3章,1,1,100
U00245,第4章,1,1,100
U00245,第5章,1,1,100
U00245,第6章,1,1,100
U00245,第7章,1,0,63
U00245,第8章,1,0,0
U00245,第9章,1,0,0
U00245,第10章,1,1,100
U00246,第1章,0,0,39
U00246,第2章,0,0,0
U00246,第3章,1,0,0
U00246,第4章,1,0,0
U00246,第5章,1,0,0
U00246,第6章,1,0,0
U00246,第7章,1,0,0
U00246,第8章,1,0,0
U00246,第9章,1,0,0
U00246,第10章,1,1,100
U00247,第1章,0,1,100
U00247,第2章,0,0,63
U00247,第3章,0,0,0
U00247,第4章,1,0,0
U00247,第5章,1,0,0
U00247,第6章,1,0,0
U00247,第7章,1,0,0
U00247,第8章,1,0,0
U00247,第9章,1,0,0
U00247,第10章,1,1,100
U00248,第1章,0,1,100
U00248,第2章,0,1,100
U00248,第3章,0,1,100
U00248,第4章,1,1,100
U00248,第5章,1,1,100
U00248,第6章,1,1,100
U00248,第7章,1,1,100
U00248,第8章,1,1,100
U00248,第9章,1,0,2
U00248,第10章,1,1,100
U00249,第1章,0,1,100
U00249,第2章,1,0,11
U00249,第3章,1,0,0
U00249,第4章,1,0,0
U00249,第5章,1,0,0
U00249,第6章,1,0,0
U00249,第7章,1,0,0
U00249,第8章,1,0,0
U00249,第9章,1,0,0
U00249,第10章,1,1,100
U00250,第1章,0,0,50
U00250,第2章,1,0,0
U00250,第3章,1,0,0
U00250,第4章,1,0,0
U00250,第5章,1,0,0
U00250,第6章,1,0,0
U00250,第7章,1,0,0
U00250,第8章,1,0,0
U00250,第9章,1,0,0
U00250,第10章,1,1,100
U00251,第1章,0,1,100
U00251,第2章,0,0,64
U00251,第3章,1,0,0
U00251,第4章,1,0,0
U00251,第5章,1,0,0
U00251,第6章,1,0,0
U00251,第7章,1,0,0
U00251,第8章,1,0,0
U00251,第9章,1,0,0
U00251,第10章,1,1,100
U00252,第1章,0,1,100
U00252,第2章,0,1,100
U00252,第3章,1,1,100
U00252,第4章,1,1,100
U00252,第5章,1,0,58
U00252,第6章,1,0,0
U00252,第7章,1,0,0
U00252,第8章,1,0,0
U00252,第9章,1,0,0
U00252,第10章,1,1,100
U00253,第1章,0,0,0
U00253,第2章,0,0,0
U00253,第3章,1,0,0
U00253,第4章,1,0,0
U00253,第5章,1,0,0
U00253,第6章,1,0,0
U00253,第7章,1,0,0
U00253,第8章,1,0,0
U00253,第9章,1,0,0
U00253,第10章,1,0,30
U00254,第1章,0,1,100
U00254,第2章,0,1,100
U00254,第3章,0,1,100
U00254,第4章,1,1,100
U00254,第5章,1,1,100
U00254,第6章,1,0,27
U00254,第7章,1,0,0
U00254,第8章,1,0,0
U00254,第9章,1,0,0
U00254,第10章,1,1,100
U00255,第1章,1,0,0
U00255,第2章,1,0,0
U00255,第3章,1,0,0
U00255,第4章,1,0,0
U00255,第5章,1,0,0
U00255,第6章,1,0,0
U00255,第7章,1,0,0
U00255,第8章,1,0,0
U00255,第9章,1,0,0
U00255,第10章,1,0,74
U00256,第1章,0,1,100
U00256,第2章,0,1,100
U00256,第3章,0,1,100
U00256,第4章,1,0,45
U00256,第5章,1,0,0
U00256,第6章,1,0,0
U00256,第7章,1,0,0
U00256,第8章,1,0,0
U00256,第9章,1,0,0
U00256,第10章,1,1,100
U00257,第1章,0,1,100
U00257,第2章,0,1,100
U00257,第3章,1,1,100
U00257,第4章,1,1,100
U00257,第5章,1,1,100
U00257,第6章,1,0,6
U00257,第7章,1,0,0
U00257,第8章,1,0,0
U00257,第9章,1,0,0
U00257,第10章,1,1,100
U00258,第1章,0,0,0
U00258,第2章,1,0,0
U00258,第3章,1,0,0
U00258,第4章,1,0,0
U00258,第5章,1,0,0
U00258,第6章,1,0,0
U00258,第7章,1,0,0
U00258,第8章,1,0,0
U00258,第9章,1,0,0
U00258,第10章,1,0,6
U00259,第1章,0,1,100
U00259,第2章,0,1,100
U00259,第3章,1,1,100
U00259,第4章,1,1,100
U00259,第5章,1,1,100
U00259,第6章,1,1,100
U00259,第7章,1,1,100
U00259,第8章,1,0,36
U00259,第9章,1,0,0
U00259,第10章,1,1,100
U00260,第1章,0,1,100
U00260,第2章,0,1,100
U00260,第3章,1,1,100
U00260,第4章,1,1,100
U00260,第5章,1,1,100
U00260,第6章,1,1,100
U00260,第7章,1,0,63
U00260,第8章,1,0,0
U00260,第9章,1,0,0
U00260,第10章,1,1,100
U00261,第1章,0,1,100
U00261,第2章,1,1,100
U00261,第3章,1,1,100
U00261,第4章,1,1,100
U00261,第5章,1,1,100
U00261,第6章,1,1,100
U00261,第7章,1,1,100
U00261,第8章,1,0,76
U00261,第9章,1,0,0
U00261,第10章,1,1,100
U00262,第1章,0,0,83
U00262,第2章,0,0,0
U00262,第3章,0,0,0
U00262,第4章,1,0,0
U00262,第5章,1,0,0
U00262,第6章,1,0,0
U00262,第7章,1,0,0
U00262,第8章,1,0,0
U00262,第9章,1,0,0
U00262,第10章,1,1,100
U00263,第1章,0,0,86
U00263,第2章,0,0,0
U00263,第3章,1,0,0
U00263,第4章,1,0,0
U00263,第5章,1,0,0
U00263,第6章,1,0,0
U00263,第7章,1,0,0
U00263,第8章,1,0,0
U00263,第9章,1,0,0
U00263,第10章,1,1,100
U00264,第1章,0,1,100
U00264,第2章,0,1,100
U00264,第3章,0,1,100
U00264,第4章,1,0,60
U00264,第5章,1,0,0
U00264,第6章,1,0,0
U00264,第7章,1,0,0
U00264,第8章,1,0,0
U00264,第9章,1,0,0
U00264,第10章,1,1,100
U00265,第1章,1,1,100
U00265,第2章,1,1,100
U00265,第3章,1,1,100
U00265,第4章,1,1,100
U00265,第5章,1,1,100
U00265,第6章,1,1,100
U00265,第7章,1,1,100
U00265,第8章,1,0,36
U00265,第9章,1,0,0
U00265,第10章,1,1,100
U00266,第1章,1,0,0
U00266,第2章,1,0,0
U00266,第3章,1,0,0
U00266,第4章,1,0,0
U00266,第5章,1,0,0
U00266,第6章,1,0,0
U00266,第7章,1,0,0
U00266,第8章,1,0,0
U00266,第9章,1,0,0
U00266,第10章,1,0,68
U00267,第1章,0,1,100
U00267,第2章,0,1,100
U00267,第3章,0,1,100
U00267,第4章,1,0,1
U00267,第5章,1,0,0
U00267,第6章,1,0,0
U00267,第7章,1,0,0
U00267,第8章,1,0,0
U00267,第9章,1,0,0
U00267,第10章,1,1,100
U00268,第1章,0,1,100
U00268,第2章,0,1,100
U00268,第3章,0,1,100
U00268,第4章,1,1,100
U00268,第5章,1,1,100
U00268,第6章,1,0,13
U00268,第7章,1,0,0
U00268,第8章,1,0,0
U00268,第9章,1,0,0
U00268,第10章,1,1,100
U00269,第1章,1,1,100
U00269,第2章,1,1,100
U00269,第3章,1,1,100
U00269,第4章,1,1,100
U00269,第5章,1,0,55
U00269,第6章,1,0,0
U00269,第7章,1,0,0
U00269,第8章,1,0,0
U00269,第9章,1,0,0
U00269,第10章,1,1,100
U00270,第1章,0,1,100
U00270,第2章,1,1,100
U00270,第3章,1,1,100
U00270,第4章,1,1,100
U00270,第5章,1,1,100
U00270,第6章,1,1,100
U00270,第7章,1,0,17
U00270,第8章,1,0,0
U00270,第9章,1,0,0
U00270,第10章,1,1,100
U00271,第1章,0,0,0
U00271,第2章,0,0,0
U00271,第3章,0,0,0
U00271,第4章,1,0,0
U00271,第5章,1,0,0
U00271,第6章,1,0,0
U00271,第7章,1,0,0
U00271,第8章,1,0,0
U00271,第9章,1,0,0
U00271,第10章,1,0,33
U00272,第1章,0,1,100
U00272,第2章,0,1,100
U00272,第3章,1,1,100
U00272,第4章,1,0,93
U00272,第5章,1,0,0
U00272,第6章,1,0,0
U00272,第7章,1,0,0
U00272,第8章,1,0,0
U00272,第9章,1,0,0
U00272,第10章,1,1,100
U00273,第1章,0,1,100
U00273,第2章,0,1,100
U00273,第3章,0,1,100
U00273,第4章,1,1,100
U00273,第5章,1,0,46
U00273,第6章,1,0,0
U00273,第7章,1,0,0
U00273,第8章,1,0,0
U00273,第9章,1,0,0
U00273,第10章,1,1,100
U00274,第1章,1,1,100
U00274,第2章,1,1,100
U00274,第3章,1,0,97
U00274,第4章,1,0,0
U00274,第5章,1,0,0
U00274,第6章,1,0,0
U00274,第7章,1,0,0
U00274,第8章,1,0,0
U00274,第9章,1,0,0
U00274,第10章,1,1,100
U00275,第1章,0,1,100
U00275,第2章,0,1,100
U00275,第3章,1,1,100
U00275,第4章,1,0,51
U00275,第5章,1,0,0
U00275,第6章,1,0,0
U00275,第7章,1,0,0
U00275,第8章,1,0,0
U00275,第9章,1,0,0
U00275,第10章,1,1,100
U00276,第1章,0,1,100
U00276,第2章,0,1,100
U00276,第3章,1,1,100
U00276,第4章,1,0,46
U00276,第5章,1,0,0
U00276,第6章,1,0,0
U00276,第7章,1,0,0
U00276,第8章,1,0,0
U00276,第9章,1,0,0
U00276,第10章,1,1,100
U00277,第1章,0,0,0
U00277,第2章,0,0,0
U00277,第3章,1,0,0
U00277,第4章,1,0,0
U00277,第5章,1,0,0
U00277,第6章,1,0,0
U00277,第7章,1,0,0
U00277,第8章,1,0,0
U00277,第9章,1,0,0
U00277,第10章,1,0,5
U00278,第1章,1,1,100
U00278,第2章,1,1,100
U00278,第3章,1,1,100
U00278,第4章,1,1,100
U00278,第5章,1,0,51
U00278,第6章,1,0,0
U00278,第7章,1,0,0
U00278,第8章,1,0,0
U00278,第9章,1,0,0
U00278,第10章,1,1,100
U00279,第1章,0,1,100
U00279,第2章,0,1,100
U00279,第3章,1,1,100
U00279,第4章,1,1,100
U00279,第5章,1,1,100
U00279,第6章,1,1,100
U00279,第7章,1,0,6
U00279,第8章,1,0,0
U00279,第9章,1,0,0
U00279,第10章,1,1,100
U00280,第1章,0,1,100
U00280,第2章,0,1,100
U00280,第3章,0,1,100
U00280,第4章,1,0,72
U00280,第5章,1,0,0
U00280,第6章,1,0,0
U00280,第7章,1,0,0
U00280,第8章,1,0,0
U00280,第9章,1,0,0
U00280,第10章,1,1,100
U00281,第1章,1,1,100
U00281,第2章,1,1,100
U00281,第3章,1,1,100
U00281,第4章,1,1,100
U00281,第5章,1,1,100
U00281,第6章,1,0,71
U00281,第7章,1,0,0
U00281,第8章,1,0,0
U00281,第9章,1,0,0
U00281,第10章,1,1,100
U00282,第1章,0,1,100
U00282,第2章,0,1,100
U00282,第3章,1,1,100
U00282,第4章,1,0,24
U00282,第5章,1,0,0
U00282,第6章,1,0,0
U00282,第7章,1,0,0
U00282,第8章,1,0,0
U00282,第9章,1,0,0
U00282,第10章,1,1,100
U00283,第1章,0,1,100
U00283,第2章,1,1,100
U00283,第3章,1,1,100
U00283,第4章,1,1,100
U00283,第5章,1,1,100
U00283,第6章,1,0,46
U00283,第7章,1,0,0
U00283,第8章,1,0,0
U00283,第9章,1,0,0
U00283,第10章,1,1,100
U00284,第1章,0,1,100
U00284,第2章,0,0,70
U00284,第3章,0,0,0
U00284,第4章,1,0,0
U00284,第5章,1,0,0
U00284,第6章,1,0,0
U00284,第7章,1,0,0
U00284,第8章,1,0,0
U00284,第9章,1,0,0
U00284,第10章,1,1,100
U00285,第1章,1,1,100
U00285,第2章,1,1,100
U00285,第3章,1,1,100
U00285,第4章,1,1,100
U00285,第5章,1,1,100
U00285,第6章,1,0,36
U00285,第7章,1,0,0
U00285,第8章,1,0,0
U00285,第9章,1,0,0
U00285,第10章,1,1,100
U00286,第1章,0,1,100
U00286,第2章,0,1,100
U00286,第3章,0,0,9
U00286,第4章,1,0,0
U00286,第5章,1,0,0
U00286,第6章,1,0,0
U00286,第7章,1,0,0
U00286,第8章,1,0,0
U00286,第9章,1,0,0
U00286,第10章,1,1,100
U00287,第1章,0,1,100
U00287,第2章,0,0,49
U00287,第3章,1,0,0
U00287,第4章,1,0,0
U00287,第5章,1,0,0
U00287,第6章,1,0,0
U00287,第7章,1,0,0
U00287,第8章,1,0,0
U00287,第9章,1,0,0
U00287,第10章,1,1,100
U00288,第1章,1,1,100
U00288,第2章,1,1,100
U00288,第3章,1,1,100
U00288,第4章,1,1,100
U00288,第5章,1,1,100
U00288,第6章,1,0,64
U00288,第7章,1,0,0
U00288,第8章,1,0,0
U00288,第9章,1,0,0
U00288,第10章,1,1,100
U00289,第1章,1,1,100
U00289,第2章,1,1,100
U00289,第3章,1,1,100
U00289,第4章,1,0,57
U00289,第5章,1,0,0
U00289,第6章,1,0,0
U00289,第7章,1,0,0
U00289,第8章,1,0,0
U00289,第9章,1,0,0
U00289,第10章,1,1,100
U00290,第1章,0,1,100
U00290,第2章,1,1,100
U00290,第3章,1,1,100
U00290,第4章,1,0,97
U00290,第5章,1,0,0
U00290,第6章,1,0,0
U00290,第7章,1,0,0
U00290,第8章,1,0,0
U00290,第9章,1,0,0
U00290,第10章,1,1,100
U00291,第1章,0,1,100
U00291,第2章,0,1,100
U00291,第3章,0,1,100
U00291,第4章,1,0,70
U00291,第5章,1,0,0
U00291,第6章,1,0,0
U00291,第7章,1,0,0
U00291,第8章,1,0,0
U00291,第9章,1,0,0
U00291,第10章,1,1,100
U00292,第1章,1,1,100
U00292,第2章,1,1,100
U00292,第3章,1,1,100
U00292,第4章,1,1,100
U00292,第5章,1,1,100
U00292,第6章,1,1,100
U00292,第7章,1,0,35
U00292,第8章,1,0,0
U00292,第9章,1,0,0
U00292,第10章,1,1,100
U00293,第1章,0,1,100
U00293,第2章,0,1,100
U00293,第3章,1,0,79
U00293,第4章,1,0,0
U00293,第5章,1,0,0
U00293,第6章,1,0,0
U00293,第7章,1,0,0
U00293,第8章,1,0,0
U00293,第9章,1,0,0
U00293,第10章,1,1,100
U00294,第1章,0,1,100
U00294,第2章,1,1,100
U00294,第3章,1,1,100
U00294,第4章,1,1,100
U00294,第5章,1,1,100
U00294,第6章,1,0,87
U00294,第7章,1,0,0
U00294,第8章,1,0,0
U00294,第9章,1,0,0
U00294,第10章,1,1,100
U00295,第1章,0,1,100
U00295,第2章,0,1,100
U00295,第3章,0,1,100
U00295,第4章,1,1,100
U00295,第5章,1,1,100
U00295,第6章,1,1,100
U00295,第7章,1,1,100
U00295,第8章,1,1,100
U00295,第9章,1,0,78
U00295,第10章,1,1,100
U00296,第1章,0,1,100
U00296,第2章,0,1,100
U00296,第3章,0,1,100
U00296,第4章,1,1,100
U00296,第5章,1,1,100
U00296,第6章,1,1,100
U00296,第7章,1,1,100
U00296,第8章,1,1,100
U00296,第9章,1,0,15
U00296,第10章,1,1,100
U00297,第1章,0,1,100
U00297,第2章,0,1,100
U00297,第3章,0,1,100
U00297,第4章,1,0,16
U00297,第5章,1,0,0
U00297,第6章,1,0,0
U00297,第7章,1,0,0
U00297,第8章,1,0,0
U00297,第9章,1,0,0
U00297,第10章,1,1,100
U00298,第1章,0,1,100
U00298,第2章,1,0,12
U00298,第3章,1,0,0
U00298,第4章,1,0,0
U00298,第5章,1,0,0
U00298,第6章,1,0,0
U00298,第7章,1,0,0
U00298,第8章,1,0,0
U00298,第9章,1,0,0
U00298,第10章,1,1,100
U00299,第1章,1,1,100
U00299,第2章,1,1,100
U00299,第3章,1,1,100
U00299,第4章,1,0,50
U00299,第5章,1,0,0
U00299,第6章,1,0,0
U00299,第7章,1,0,0
U00299,第8章,1,0,0
U00299,第9章,1,0,0
U00299,第10章,1,1,100
U00300,第1章,0,1,100
U00300,第2章,0,1,100
U00300,第3章,1,1,100
